,Customer ID,recency_score,frequency_score,monetary
2074,23b3417588afeb7257e0198634e7aa12,3,1,1
2075,23b38ab82b8bcb3dad15aa9140ed82af,2,1,1
2076,23b833537a1b57f8e1233d20320885cf,4,1,1
2077,23be4b5b1e9add3f80da9607e9de5775,4,1,2
2078,23c2a49ede910262369700eea69f2467,3,1,2
2079,23cb1658657075db145d2f001f50581c,1,1,1
2080,23cc5aa388da66112c809072f0643d25,4,1,4
2081,23cd944226e9500295fa23bcd265f52c,3,1,3
2082,23ce1427ade95620c2adb431e7282e88,3,1,2
2083,23d1d33cb6bea1a2c268c1adaf615d6e,2,1,2
2084,23d9d9b79db36044970fbba2b6a6236f,4,1,1
2085,23daf66dd86071f57d332fa5562afbe9,4,1,1
2086,23e38c831464ff59f1b93adb63cfcfc2,2,1,4
2087,23e983255324add38b4f2289e4db7fda,2,1,4
2088,23eb37b493bcc680aa6847e14077bedd,2,1,1
2089,23ec5986c8c4eb74ca48da3a115b811b,4,1,1
2090,23f36cda3ca02d84ca2007d39d66d104,1,1,3
2091,23f6069325722e056eb6826433d1943c,4,1,4
2092,23f60e301f61ecd6c3337b9749d68f97,1,1,3
2093,23f7cb2fedb7ce61d8f544f6573f3ba8,1,1,1
2094,23f94b4e71dbf164332155f46fdd7dc1,2,1,4
2095,23f9cd391b84e5d366f44e8261a3a8d2,1,1,2
2096,23fa15659f3e61440e97fc487d7467b2,2,1,3
2097,2400289b896122e17ce9cb362141c8c6,3,1,3
2098,240376bd4c65d3e2ad7c6c9256d5cdec,4,1,3
2099,24049181c10b33c43c2ea12202542690,4,1,4
2100,24058044dcbcb7313582db0305dbe7f4,2,1,2
2101,2405f1b2ab4f5660d9338425029ddb50,3,1,2
2102,24115a0c9fc9115c586e54fd5f42e8d1,2,1,4
2103,241bcd5a2ea51a00bb0596838aa8fb2e,2,1,1
2104,241f2db376ff53e540d2ed0d10a7e3c0,4,1,3
2105,2420662d39289d527ba8b94aaab3a281,2,1,3
2106,24254947a742be13bab1fdcc550919e0,3,1,4
2107,242c91ecf442e1d5282ba847d6b34e8a,1,1,2
2108,2433f2a7a441dc7f159530aa84babd67,1,1,4
2109,243688855565ef019c3621e9147346bd,4,1,1
2110,243b99bd9ed8a3f460e7289d0a8df291,4,1,4
2111,243c2b1c0b75591d8c13e86b2fbc3788,3,1,2
2112,2441d92ac54268a961655189899f25ca,3,1,4
2113,2445ba0a1c56ba4a3d4e202dc471aacc,2,1,3
2114,244a120d690cd6525b6ada0973d9b07f,3,1,4
2115,2453dc635a51ae000cbfbd44c2031e70,3,1,3
2116,24569879a82f6ac70e702fa71ca7a719,4,1,3
2117,2467b4330b80b91a5b382507a756fcf9,1,1,4
2118,246ac3bcd3b008e35e1c1a86576253d9,1,1,1
2119,246b7609c32f6cd1b3fb272e498f804d,3,1,2
2120,246cc3392571eab3ff30b600972b83b1,2,1,2
2121,2478b87e82298da52865e797ab4f730b,1,1,3
2122,24821d65648f4c5a1e40ea8a4e2f5c7e,2,1,3
2123,2489a74df91cb332f3a9563e7bcbc45b,1,1,3
2124,248afc533a23cacbf86855d537927c69,2,1,4
2125,248d18ee4a4b0977fd21ef3273eb4352,3,1,3
2126,2491c769c206ac9a83243f4150aebbd0,2,1,2
2127,2493491651cf2e1b94b1585266b8b0b4,3,1,1
2128,2494ddfd6d3fd5c5b168d65ff042b368,4,1,1
2129,249719ce7b8a3346737b5ae193d576ce,3,1,4
2130,249edbea73721545a4705796bb38f128,4,1,1
2131,24a14f6181bac6d4aa42d18d2cd366cc,2,1,2
2132,24a41630f639027117ebc43307df2fd1,4,1,3
2133,24b7abbf33bbdc59f1a7bc607e71e119,3,1,4
2134,24b7e460db28210f33d13d8ce5918fc4,3,1,4
2135,24c0806a2407ad1f14b1323849bd246c,1,1,1
2136,24c1bbbecb16d2be7ff3b7939afe7ecc,1,1,4
2137,24c3223c7a70060b70168a0d8594c8a7,1,1,4
2138,24c7fc87258d707acf61ebd8c1884cf7,2,1,1
2139,24cc4fdd48171a0ad5a1d8e93812b280,2,1,2
2140,24cd123e1363966acbc70d4ecfae3c83,4,1,2
2141,24d2024d150b5b7ece1c1c7c5d6abe0d,2,1,3
2142,24d379aafeec2447689a1b74b2b8bbca,3,1,3
2143,24d46ecc9374c93de03e9120db443b70,3,1,1
2144,24e0d0700d3999f56cefba0404eb5944,2,1,4
2145,24eaa8018a2a4bbaac9fe3fe5973033a,2,1,3
2146,24f140d9d628631e8a46d32e4a4d32b6,3,1,1
2147,24f2709edd3033672c85489a9d01718d,4,1,1
2148,24f2921a58f43dd1392d98391eb4ab82,1,1,1
2149,24f4ef31b40a4b5a09413b51ed1b74f3,3,1,3
2150,24f54fac366fdcc64428cf6fbb317c44,2,1,2
2151,24f745bc1e03f89dfab8941b672a8104,1,1,3
2152,24fa27d8bf473eeab3f2b05019cbbd02,4,1,3
2153,2503bd9d9031e8c9297d1b43d0c1711a,4,1,2
2154,250bcd34eedc5ddb868f66d5a8b0d441,3,1,2
2155,2511b2cb0bc9e10029502620f5c16550,4,1,3
2156,251b3f81d77db8ee7a66d166d269cd77,2,1,3
2157,251ba2e0913ff891b1783d27396d8636,3,1,2
2158,251d2acfa43ad4ed9cfc4db244a8dfa3,4,1,3
2159,251e658613a224723f8a077946183b20,2,1,4
2160,251fcf428c0afa7383a65eba13d7eba5,3,1,3
2161,2524599680c3e5051c8617457261357a,2,1,1
2162,25246138ca82ad0dc7d8de03070f2ff0,1,1,1
2163,252c0dcac11ce99e1f06fc9fd4218fd7,2,1,2
2164,252dce9656e60e54afc24a4a5722d66a,1,1,2
2165,25303bc46489df09b03bd275c3772d19,1,1,3
2166,253982498c11dee63ba4ce138b3fe723,1,1,2
2167,25398a3f6cea6ff9e64c4728fe0a8b24,3,1,2
2168,253ba0a753f158c30d832404fd363ea6,4,1,1
2169,253d899ff7a011b26c16ac66cdca07de,4,1,1
2170,253dc61c707fc9f83ac95ecc62a26bf2,3,1,1
2171,253fee70f4263eb24f8cf47129b6ef39,4,1,2
2172,25448c9f3f3de9656ad76b07942ed84d,1,1,3
2173,25463d3b7b5fcd0499f84d2602216e72,2,1,4
2174,2547d56bb668d0543d4902cf3f2e7515,2,1,2
2175,25511fcf533a8ec723b46f105394da12,4,1,1
2176,25521199fe85b2127ab93c6101d7d0e5,2,1,4
2177,25525a48aeda8d0faf22cf8583600123,2,1,4
2178,255ac312f5ceb97163ec60f0db2eee11,2,1,4
2179,2561023f61c7d5fc01d67f259a83d3cd,4,1,2
2180,256f8c4d78dd11d21b17b36d3296053f,3,1,3
2181,2575b93f24ae722702825789254eaa1a,3,1,2
2182,2578106ae970e17713754c048abd07e4,1,1,3
2183,257e8bba41b26c664373168d27c5a0e9,4,1,1
2184,2580d54ef9cf664559e34d6441225b1d,4,1,4
2185,25823836040324acfee8937fca349d94,3,1,3
2186,258bf670475ab616bfdd44eff13f52d7,2,1,2
2187,258d4b35e2ad0a1677215c1f033fe407,2,1,4
2188,2592e7fab9a4b565c25aebb9faaac2f4,2,1,3
2189,2593559c787f18123388ffc746ea2857,1,1,3
2190,259789fc56fae3bb877bfed7dd368d76,1,1,3
2191,259e1f1ed29e4fac5933c9df8561081c,2,1,2
2192,259f19a998805eccc670a71867051ca3,3,1,2
2193,25a9d6db808f7c55cdd544ef254b1f2d,4,1,4
2194,25aa30f9f381e3033eddf76ae63adc1d,3,1,1
2195,25aa83940eb1e732623f8f398c08a3ac,1,1,4
2196,25affca928e204c53cd4dedb58c6fa34,1,1,4
2197,25b2ad57752bcb3f5f2f82a4624cbc96,4,1,1
2198,25b2ebd48f0514f355a8294c53d9df25,4,1,1
2199,25bd804c580bc1ee0c93d073fae09a84,2,1,3
2200,25bddbfb5b46c81561813f2615b6daf7,4,1,1
2201,25c136107d37f6ce7ee99dbda316c4f7,1,1,4
2202,25c9ba5140353f3ec91f1b6899c9c0f6,4,1,2
2203,25d27a4142682b5d504dcc67caab8d6f,1,1,3
2204,25d357716ed6a4e965d2c2ca9dfc88bc,2,1,1
2205,25d558c329b841732700cb45b86260cf,4,1,4
2206,25ddba9d3db5783d52dc8c313bdd426f,2,1,2
2207,25e874d5e9610b2406ba7405aabb45ca,4,1,4
2208,25eb1743ab6f01c25e0162a46e41d9cc,4,1,2
2209,25fa1985314f902dc8656f63ca83f5e1,4,1,3
2210,25fb8daf9c2b65823d6091521a31587b,4,1,2
2211,26000736bcaafc7b80f7e4f1f907567c,3,1,1
2212,2602db975b0ac71568f8a27bbec63c2a,2,1,1
2213,26053478a7e02ab5fa35cb8bcb65ee14,2,1,2
2214,260e30615bfb298f951a7acacfd7b668,2,1,4
2215,2611f4b0d21a94052388195d93ddbfff,2,1,3
2216,26147a1b71a58f6158fcbd50eb648605,1,1,4
2217,2614a511be97fe0ef5705f2ad9502cf8,1,1,3
2218,261746f667454e7dac957e73051e0b39,4,1,2
2219,261d11f936ebdeae709e01a0ee364cfd,3,1,2
2220,2628a05bb1ca6a99a78c2c40c2b992ee,1,1,1
2221,262ab6343507e1bae6a81a9d8156e308,2,1,1
2222,262e0757ddc8161af284bab34b6e5206,4,1,4
2223,263e9285d676558c0e6ff5d84b2ff4d0,4,1,4
2224,2641ebe0a58497179c5516f545732c2d,2,1,1
2225,26469f9fa8372eb8dec9753aeb80fa65,4,1,3
2226,264bf07eaebba3093af588cec7b01072,1,1,1
2227,26575001e4b29d4809de4dba144f3eed,4,1,1
2228,2658a19f7aad299279da193e9bed3776,1,1,1
2229,265b92f09a17862b3309f3c022010426,2,1,3
2230,265e2e22b38005c7d8bd4446b0943e7b,4,1,3
2231,26614c2dfb78a66f819d499265b75a44,2,1,4
2232,266429bf9870998f65d05a8cc0f6c1c7,4,1,4
2233,26642f255960d9ec6775f88524238e45,3,1,4
2234,26662dc8cc613781a196621d3462d2d1,4,1,3
2235,266bc4c355bf3b5f9797a9f3e7c114f9,3,1,2
2236,26738f46bcdeb6d82d07035f201b2e19,1,1,2
2237,2674aeba762a1b689410d5a4e705e323,2,1,4
2238,267ff442736c1c9dc9a4b4d5d9205f7b,1,1,4
2239,26832dc76d1a05cc0972247fb1bdcdf9,1,1,1
2240,268c76cfd8c07d089e62433b6a9e60a3,3,1,1
2241,2690d07dfb3d22053e2545e107af4e84,2,1,2
2242,26a9401fa4e6ec700b7a7fce51d984ec,1,1,2
2243,26af64ad76c947723d909990aa7079b8,3,1,3
2244,26b177a2f8eddb2c4fd57ff782acf2d5,4,1,4
2245,26b981471d693dc5e88cc0c9b30f22f9,2,1,3
2246,26ba94dfa1455f35df98f0272823d02c,2,1,2
2247,26c79a4a3291e9f6fc3624846af7b544,1,1,2
2248,26c9cb11ad1169f145cc96dc263cbb29,2,1,2
2249,26cad9c9ba313f4f4883570a88f5460c,1,1,3
2250,26ce036d768b727192359b729f87ad32,3,1,4
2251,26d2deab12236d9b5683602c5cd9348f,2,1,2
2252,26d571da801f51da17d64ab0b50641e1,3,1,3
2253,26d5d1d2445325c82f1ceddcd86ea605,1,1,2
2254,26d6eb14a031f3b7909504fcaab678b8,3,1,1
2255,26d792e30d0852d88ff4b5cdccadaf5d,3,1,3
2256,26d8e97a00c1077e9032499763d72d3e,4,1,3
2257,26d9c33cb6c907bb9744599829408dc2,2,1,4
2258,26da0172c125783bb823a86d6d077fe6,4,1,1
2259,26dbf32c0f5056753b7791105d7a2f87,3,1,3
2260,26e1950e80682b67d9c39003f5bcea80,1,1,2
2261,26e5858ed2c3babd7db45448c297d0ca,4,1,3
2262,26eb5a4f3f84b5d976850d894b268de3,1,1,2
2263,26fa294a9bc68a2d222cdd08a7f3795e,4,1,2
2264,26ff795fbd492eb47b06f47795134bff,2,1,1
2265,2701bd2b68237a393704ebcfb4257719,4,1,1
2266,270450189626d4f72c9ebd928a129755,2,1,4
2267,2707694d2e0e2505aa0e5aae6bf6d936,1,1,3
2268,271141f2a70555d8f612d963650c45b8,2,1,1
2269,271850b8783a2378c477328f60413b47,3,1,4
2270,271a5347ec3fc4388af776e5e07fbd9a,1,1,4
2271,271ac75bfd690806796e55c411481621,2,1,2
2272,271e1c62cc399fc70ca9847769c12458,1,1,3
2273,2726e5dc94666be0b1fdf08d02eade18,3,1,2
2274,272cc626226c97554c44fb1bebc2c75d,1,1,2
2275,2735c1b353b1b17553afdcefd98da14c,2,1,4
2276,27364ade3735aa4e6883d94ee1c48f44,3,1,2
2277,2737c3941b1bc81f8e5b636640b71ddf,3,1,2
2278,273ccb8d8296ab3f9aa5cc8d37784123,1,1,2
2279,27426909dcd8c82c90ef8498a0b171ad,4,1,1
2280,274ba0b2bd0c833acb3646ddb36b1a03,3,1,1
2281,275185018e59bf2ec24ca82d5cad0a34,2,1,4
2282,275998cc7a6a242b66a1566a11cdbfed,3,1,4
2283,275f6350f78c24ddabb404ab4866ec44,3,1,4
2284,2765fbda0b30ef243492b1a5ce13dca5,1,1,2
2285,276c6b10d49760263cc9d3250f695d47,4,1,2
2286,276e32e47925fc3e069f0c821742dcb3,1,1,4
2287,27726eb47170a981b59b9842f2bc533c,3,1,2
2288,2774c87659bdca5ddfc6df1a688a54e5,1,1,1
2289,277a0fd25284b93fd983a0387f6de274,3,1,3
2290,277ccb1cd5734d62f763a3b21444f3e8,4,1,3
2291,27882b4ede2bb2b11fbd9aaaa970a666,2,1,4
2292,278906fbdf677b8680f2c25e3ce0088f,2,1,4
2293,278afff910f55b5ef2798adeea2d179f,1,1,2
2294,2795c58c219802a191224d7756c24679,3,1,2
2295,279856ee4305e463a7969d1ad13f657c,3,1,3
2296,27994d62e7ec39656f6c8b2c39a19431,2,1,2
2297,279cff9b9d6c8587d0267ae1b9e365a5,4,1,3
2298,279dc0c3918ad6762510fe987e572388,4,1,2
2299,279f3f41a674c28bd50f61f8b3c20c8b,3,1,1
2300,27a0a70617c1e54b371220bc9926f54e,4,1,3
2301,27a42ae2a62b4442dd98ec2e16193118,2,1,4
2302,27a53659b6216c57d106d48be0c50264,2,1,1
2303,27a5574e71717459cfc3c91ed65c3a84,2,1,2
2304,27a86b0297f39efe6b94046f95a5f4bf,2,1,1
2305,27a9e0fafe346600b795a7d0ec1b5145,2,1,4
2306,27b3bf351163c685a799c2bc22fc6ab0,2,1,3
2307,27b92787633925ba1e1aaed123d955e1,4,1,1
2308,27bf2134b6cdb9bc8946666190a0c4eb,1,1,1
2309,27c15761cfd272f886ac73503c5bc6b2,4,1,1
2310,27c4ba40675cbfccb408803b6b107d58,4,1,4
2311,27cc295b7941684eed48fbfb11d9b8b9,2,1,4
2312,27cf4b153010911a0957150255a6c6db,3,1,4
2313,27cf7112eee3dc907058ce6cb8aeb996,2,1,2
2314,27d59fe7ff2ed894f826fd4a7e5466ea,3,1,2
2315,27d766a27b895657f61a7250765c1239,4,1,2
2316,27d79cba68ba1f1873245f9d1c45b0e0,3,1,1
2317,27e1476c37b57149dee90a4914f0ee8e,1,1,4
2318,27e67b7b4ca8b8f0ab05e8358d2a5b2c,4,1,2
2319,27e9b1e70d716c00b7da47c9373cf241,3,1,3
2320,27ef96372042804a66039f87fcb7aa92,3,1,2
2321,27f1d849500cda06b73f883fff734a5c,3,1,3
2322,27f23190d48300c65de208da4ab689af,1,1,2
2323,27fc99c1f816ef04db1a465708277bd5,1,1,2
2324,27fd40661f81b12783dd310312258f6d,2,1,3
2325,280277c93c199bcbf317c58cf273fbf8,3,1,1
2326,280354531377fe230482204231f0aa8c,2,1,2
2327,2805ad52438fd994db4dc221d7f57a07,1,1,3
2328,280698c34077e5039c911cba6eff3b24,3,1,3
2329,280cc31ee94e7fbde4a7e0cec9a2b785,3,1,4
2330,281005d5b3582f0dc64fb535b0a4da2f,3,1,4
2331,2811fa922f83f29c9aa74f58404bc7db,3,1,2
2332,2813216e241fb81dbd72ff867136e714,4,1,4
2333,28159e14ccceb47cea801c301b8b102d,2,1,2
2334,281ff584a1e9eda2feb606531eedf20d,2,1,4
2335,282173fd7ca1c435ffc4cd3cb0039c3e,3,1,2
2336,2824235fe10091a2eef72b86fbb73c27,3,1,3
2337,282586b515f07460bafc6bd7eae5359b,3,1,1
2338,2825e09d18caaf979fc068920029467e,2,1,2
2339,2829360d4897b0a8fbcde0e7a6de64e8,2,1,4
2340,283fa782044034a172e6ea79a0de0eae,1,1,2
2341,2844d2ba82e6c440d726f35f6e11191d,3,1,4
2342,28474464ffc2a83a0680463c36e6dfd5,3,1,1
2343,2849bc99a352c2d05e87681be41628e3,3,1,3
2344,284a33cd4d04f42e16b079c5b3c1364d,1,1,2
2345,284e36d78d3a3a395cae7fe335fc8371,1,1,4
2346,284f44c1d48e069bf008552a4ab3b776,2,1,2
2347,28537729e386e797c94fcd8447482cfd,2,1,1
2348,2856ad5a7b3da4e0cea4bdf87467600a,1,1,1
2349,28599651e1e7a6d4ed173fca1f956009,4,1,1
2350,285ace301d7f34c4a8dfa9d130ba4b5f,4,1,3
2351,286375ee3769d3bc535fe8bc65de0126,2,1,3
2352,286981bcb37cb55d725d9f2c3bf72c2a,1,1,1
2353,286cb34c005540e593bea6045b73bc5a,4,1,2
2354,286d8f01f94a8061cef05c7c49efd8a9,2,1,3
2355,286e342d243c6fc79f143ecdb2e2aa6d,1,1,4
2356,286f543bf02b25afdc7fc73cd07b727d,1,1,3
2357,2872114274bbdff3c561c28366c1979b,3,1,3
2358,2878e5b88167faab17d4fb83a986d38b,2,1,1
2359,2880ad42ad0b51c90d580f1160103ffe,2,1,3
2360,2884368bba31a6960805867d52547bc0,2,1,1
2361,288fa431def32be70113edf2790985ab,3,1,4
2362,28944c01561836b85c8282e6f9a1a295,2,1,1
2363,289a710648f30710292bba72d36da187,1,1,2
2364,289c9eae9868f35dec79494355e74418,2,1,2
2365,28a13c399d434c2c6d3ff1414d22b36b,4,1,1
2366,28a3ae98731c6bf62767b91aeca1a809,4,1,1
2367,28a5c002f0b1c5127dbc1ca8858c31c9,2,1,3
2368,28b1097ca5b8e24a6e7d8e283a5fdc60,4,1,2
2369,28b358cbc7d077bc3bfcc788bade155c,2,1,2
2370,28b532ed2ae560bc90687b4d466d458b,1,1,3
2371,28be3bd4177073ca196b0102d98c362b,2,1,3
2372,28cbc0c01e29398e9a2114221ee8d25a,3,1,2
2373,28d0e86b835240b5195b82833793a228,4,1,2
2374,28e7419981c810e071e0f6b061129fbc,3,1,4
2375,28f68e4284d2287c10f0bc2704023f72,4,1,4
2376,28fd13ff21ae041e65609843d3ab61f3,2,1,2
2377,28fd4c221c220b0baa1e6861c09e6ca7,3,1,1
2378,28ffe93dc06305847cf14d0e6b20b779,3,1,3
2379,2901d2d7547d29d86ac308bed5b509de,2,1,2
2380,2903f4f951e72848363b7f271bed8cf0,1,1,2
2381,2909077f3a3da7c068524236276f0566,3,1,1
2382,2912db6f8894dfa5aeea61325e2d5f08,3,1,4
2383,29196be5455e33f24dc8fcaa916f5a2b,4,1,3
2384,291e00c9f23a19e6066eaabd67fabefc,3,1,4
2385,29213b1365c936a2bbce9010324ff7cd,4,1,3
2386,29222cd91d62b7cee3dec2cbad1ebfe2,3,1,2
2387,2928d77d6c80350ea0b8e912c9defeb1,1,1,1
2388,29290cdbc0b7174a6f480487e2041430,3,1,4
2389,292efecbfd48ae86505f777f955ac096,3,1,3
2390,293281d3af111c095db09f3de577c62d,1,1,2
2391,29331c909f5eee04e309a3d5ba52fce0,1,1,4
2392,29368e4aa7a6adbb540f40b3074cdd66,4,1,1
2393,29448f6f5494f74784fdff645f4aabb4,4,1,2
2394,29457ea6cb4d58e67149f91c611002a9,1,1,1
2395,2948be030b49909f3eccb592b8315f89,3,1,2
2396,2959e8ddbfa63620bfb04af4121909c5,1,1,2
2397,295a4623e709e63b30995101718ee775,3,1,1
2398,295c05e81917928d76245e842748184d,4,1,4
2399,295fc568d9911ee55c2eef79be1af99c,2,1,4
2400,29607e7e09b983abf0027c079c05efb6,1,1,1
2401,29640705938498cd503c1ebb4f435b2d,1,1,2
2402,2968cb453924e6c2381a1f4320c50e94,4,1,4
2403,2969fd9a2254ab21d3a9ad9edda3030d,1,1,4
2404,296d02687c099ff37e72de1b69c91696,4,1,1
2405,2970ca7132685a4ea52bb8eff3a16c25,2,1,1
2406,2974c99a793b46ea25efd72321e76966,1,1,1
2407,2977f36d8781690eb7c9fc7852afb423,1,1,3
2408,297871f85f3905d13eaa1afed708ca57,4,1,3
2409,297c96c54137df28ac996350c38196d4,3,1,2
2410,297ec5afd18366f5ba27520cc4954151,3,2,4
2411,297f504a3bba9cd7996090871abdca70,3,1,1
2412,298015567579b5d264e8398e6dec298e,1,1,2
2413,29829306a1ae979ec4542f001b85822d,2,1,2
2414,298462967bde2c5c6eafebd07c0d0719,3,1,3
2415,2987e507bfd6ab9030d0191d80aabb63,2,1,4
2416,298c3e1a698283a45f1c94df3942bb3b,3,1,3
2417,298c82330d6cbd3e5df8d818327ac4a3,3,1,3
2418,299282b2c7f9543c2c21991fc5c29a4d,1,1,4
2419,2997144306ab86134c8c5030107b19da,2,1,2
2420,299b2d1bcebfb18807ad9185f5a1f058,4,1,1
2421,299d64e6a025c66001d55353c13ace56,4,1,2
2422,299ebe2d5eb0fcad98f7ab9f59210b7b,3,1,3
2423,29a43f0feba16aff6f0bc20b8cf80864,3,1,2
2424,29a81bb949f3b3e256d561132d4a21ba,1,1,3
2425,29aabad116c1559b35469314d31ac8b9,1,1,1
2426,29ae51e30a23ef8229fe091708de9e50,3,1,3
2427,29ae9e23943929ef3f3951a883462955,3,1,3
2428,29b0b21f7392f0a825de546f28d621bb,3,1,3
2429,29b58ab34a2b7a11858c320f7f1da2b7,4,1,1
2430,29b6326328c6202c2174b62bc41a5117,3,1,3
2431,29b7dfad537b0a7ad6b45fbbdaa22e72,2,1,2
2432,29b8adb5f559049a96ff59685807b782,3,1,2
2433,29b909cd71ce43caa89ebfd289dd01e2,2,1,4
2434,29b9db7bb2e782065c7f85be91b86cb1,2,1,3
2435,29ba4d2976f6d2f02bcaf86ca5f23f74,3,1,1
2436,29bb913f8dc41dfc1da7a18e7bace3a5,4,1,1
2437,29bea95c72abb63bd9da0018a398b594,4,1,1
2438,29c850bcc668e9c060e2b47f9673d018,3,1,4
2439,29c9de8d2ffc5e76fe6b0e4a43da3f1f,3,1,3
2440,29cc8b41698f1b32fd144e4a4f833912,1,1,2
2441,29d404644ba0bd6a54aa84f0807f8f40,4,1,4
2442,29d56ba9603f96d29d2a776a5b321635,4,1,1
2443,29dc4aeff866d6a940c471a3ea4faef0,1,1,4
2444,29e0c2f47d85069627facbbb6b3f0371,2,1,4
2445,29e3eaf7a6a8f70469a316af260c59e6,1,1,1
2446,29e751a66e1fb18552766444a32c14a6,1,1,2
2447,29eb90999e5256f4e560edc0983ae64d,4,1,3
2448,29ec863e9db5d3362ee2118c277f8d66,1,1,3
2449,29ed46c06126f174d4fbf76e310adbfd,2,1,4
2450,29eeb84ce6e2f0af62be516556e27c3a,2,1,4
2451,29fc545bf16307efd8c6f46c5d1d81e2,2,1,2
2452,29fdf2980bca25dc6a3a3e0b0c2b2adb,2,1,4
2453,2a01b3809c12c71b5a54f5cd7fbdb1a7,2,1,3
2454,2a0268b911553ed982a5f628d5791445,2,1,4
2455,2a0b515b238d40717a2579f1cfcd49d0,3,1,1
2456,2a0df8ebb465629cf6d2de4383421769,3,1,2
2457,2a0fc51f813646ee8afdf0abf76eaca9,3,1,2
2458,2a102175b7cf4415a0e53f5daddf4ac7,1,1,1
2459,2a146e560df1920341c794c5d83bfb56,3,1,3
2460,2a17ad8e3e7b1a0736096f005a07cefd,4,1,4
2461,2a17d0a71f5910d7207819f9ca9ec12b,4,1,3
2462,2a1a0f4c7e17f92c37ee8197d98263a8,1,1,1
2463,2a1cabed97870bd8725df6c357240841,1,1,4
2464,2a1ffd99dbed9fffa55c9fd6a31f799b,1,1,1
2465,2a21b7a2dc690c223407ba844254c780,4,1,3
2466,2a264b2ad81a858f25f281d1e3371ccb,2,1,2
2467,2a277b0006a0dcbe443f6d5f307bde92,3,1,3
2468,2a2eeca87e56515b095e26141f95a2ce,2,1,4
2469,2a342fa405796e94c20d5679d77a7771,2,1,1
2470,2a34af7c4b1b83d78b14cf6b9c32c3b9,3,1,4
2471,2a3544b5d01a4f1107ae0fb7f10f2489,1,1,1
2472,2a375540830e5c1f6834bad1c4f9dd9d,4,1,4
2473,2a3813ce881447c0a2a010c2760b23cf,2,1,3
2474,2a3b73d1743455daac67fa32f2946575,1,1,1
2475,2a3fb66a1bbefd483aae093585f49742,3,1,1
2476,2a4016a0d2e209cc1567cdf36dcbe05c,4,1,2
2477,2a483780327dfce26739e2e83becbced,1,1,2
2478,2a48860e7a8aa50f094a56b5debe3d6f,2,1,4
2479,2a4a5a09103c84ad6cebbd3dbd1b40af,4,1,4
2480,2a4bec925748fb50ef99498ae62e7828,1,1,2
2481,2a4f0eda78ff3506c9c4dda83bb996bf,4,1,1
2482,2a5a352188f018f8f0033a5c6f01d3f3,3,1,4
2483,2a63862c48140ff3de7e30f323eedec6,2,1,3
2484,2a658f1dceab1750b17286dbcdecdd02,2,1,2
2485,2a65ab9b9d6466e60b78da267f4c298b,4,1,1
2486,2a68de4e6f417719973d073cc25e8b35,1,1,1
2487,2a6a579388eefb42e279a15fb25ef7fe,4,1,2
2488,2a6e8e739d1617176508f585698a64f8,3,1,3
2489,2a6eb49c4cd1fe413141297089a4545e,1,1,1
2490,2a6f38bca16d9f47a48db8c6336a965e,1,1,2
2491,2a756a1116ed48189353ec50150b6d3e,4,1,4
2492,2a7ba86bfe5b3b196de840ad96adb597,3,1,4
2493,2a802e5f8676d69fbfed47ad4b9f35c9,4,1,2
2494,2a86852b89b186bb8aed750efd95ce73,2,1,1
2495,2a88513c7f614b01104e0cde5e587a84,1,1,3
2496,2a8df8993f6706724f305e6f9b699105,4,1,4
2497,2a8e9a7b6d67b448707d0d7ac6110b9f,1,1,3
2498,2a97090125bc64367040b2c040bfdd39,4,1,1
2499,2a9734cc9012fa6a0dddf72be130aaec,4,1,2
2500,2a9b18ca6a5ece50564a6c3bbd4edb5f,2,1,2
2501,2aa618954804207ccf08ec91e7d8af2a,1,1,3
2502,2aa6299511b1833e92e3ecae00a3d79e,4,1,2
2503,2aa8d8ed84f5c0b179efdc88fdd6ceb3,4,1,1
2504,2ab1754a3f82d3ddc9ea1e80a2be1e3a,1,1,1
2505,2ab7fad20e1c4c7747dfc91137b862cf,1,1,3
2506,2acb8bcfc61ce1c9fdbdf49f4d1b00c3,1,1,1
2507,2acee48717b1474614688bc1c560525c,3,1,4
2508,2acf2d8551f249b2789cec422646aca0,2,1,1
2509,2ad022ab11a664314bdc2ee67ec89beb,2,1,3
2510,2ad0e1e350690bdeb7acf5e159485cc6,2,1,4
2511,2ad33e0c71ed7c9e41a44e185ae05581,2,1,2
2512,2ad86ffb0cc867d8287247aae28cccec,4,1,2
2513,2ada528f1766009a910fb4c3828183b0,3,1,2
2514,2adedf87bb253342f754153b4d145eca,4,1,1
2515,2ae2f3c177c42fc53754aa89990633fe,3,1,4
2516,2ae5e18bcb19f806865d414e74bfa11e,4,1,1
2517,2ae6a57dcdd2f1424598fc480cbf698a,3,1,4
2518,2ae6a803cd4bcfe303b032afb1c9b89a,3,1,3
2519,2ae9c0e55708edf3ebe5796bdcca1b80,4,1,3
2520,2aeb0dfa26aedb90b657e97b5e32c1fd,4,1,3
2521,2aefa220bdd1097430c53b23fbde9e7a,1,1,1
2522,2af2ef40d71352810a97f2d068a5b72e,4,1,3
2523,2af5c3d8f1e1e4a6b4f86d9d70e5e208,2,1,1
2524,2afe882179ea5c1eb6c9f527fb19ad4a,3,1,4
2525,2b0039d980ecb93ae5fd4db28402f7df,3,1,1
2526,2b01ddcb67f2e36286975af102540c74,3,1,2
2527,2b031e5d0de707138f3a0050fc420d03,4,1,1
